out_name,frequency,units,long_name,standard_name,cell_methods,priority,comment
zg1000,mon,m,Geopotential Height at 1000hPa,geopotential_height,area: time: mean,TIER1,
zg1000,day,m,Geopotential Height at 1000hPa,geopotential_height,area: time: mean,TIER1,
zg1000,6hr,m,Geopotential Height at 1000hPa,geopotential_height,area: mean time: point,TIER1,
zg925,mon,m,Geopotential Height at 925hPa,geopotential_height,area: time: mean,TIER1,
zg925,day,m,Geopotential Height at 925hPa,geopotential_height,area: time: mean,TIER1,
zg925,6hr,m,Geopotential Height at 925hPa,geopotential_height,area: mean time: point,TIER1,
zg850,mon,m,Geopotential Height at 850hPa,geopotential_height,area: time: mean,TIER1,
zg850,day,m,Geopotential Height at 850hPa,geopotential_height,area: time: mean,TIER1,
zg850,6hr,m,Geopotential Height at 850hPa,geopotential_height,area: mean time: point,TIER1,
zg700,mon,m,Geopotential Height at 700hPa,geopotential_height,area: time: mean,TIER1,
zg700,day,m,Geopotential Height at 700hPa,geopotential_height,area: time: mean,TIER1,
zg700,6hr,m,Geopotential Height at 700hPa,geopotential_height,area: mean time: point,TIER1,
zg600,mon,m,Geopotential Height at 600hPa,geopotential_height,area: time: mean,TIER1,
zg600,day,m,Geopotential Height at 600hPa,geopotential_height,area: time: mean,TIER1,
zg600,6hr,m,Geopotential Height at 600hPa,geopotential_height,area: mean time: point,TIER1,
zg500,mon,m,Geopotential Height at 500hPa,geopotential_height,area: time: mean,TIER1,
zg500,day,m,Geopotential Height at 500hPa,geopotential_height,area: time: mean,TIER1,
zg500,6hr,m,Geopotential Height at 500hPa,geopotential_height,area: mean time: point,TIER1,
zg400,mon,m,Geopotential Height at 400hPa,geopotential_height,area: time: mean,TIER1,
zg400,day,m,Geopotential Height at 400hPa,geopotential_height,area: time: mean,TIER1,
zg400,6hr,m,Geopotential Height at 400hPa,geopotential_height,area: mean time: point,TIER1,
zg300,mon,m,Geopotential Height at 300hPa,geopotential_height,area: time: mean,TIER1,
zg300,day,m,Geopotential Height at 300hPa,geopotential_height,area: time: mean,TIER1,
zg300,6hr,m,Geopotential Height at 300hPa,geopotential_height,area: mean time: point,TIER1,
zg250,mon,m,Geopotential Height at 250hPa,geopotential_height,area: time: mean,TIER1,
zg250,day,m,Geopotential Height at 250hPa,geopotential_height,area: time: mean,TIER1,
zg250,6hr,m,Geopotential Height at 250hPa,geopotential_height,area: mean time: point,TIER1,
zg200,mon,m,Geopotential Height at 200hPa,geopotential_height,area: time: mean,TIER1,
zg200,day,m,Geopotential Height at 200hPa,geopotential_height,area: time: mean,TIER1,
zg200,6hr,m,Geopotential Height at 200hPa,geopotential_height,area: mean time: point,TIER1,
wa1000,mon,m s-1,Upward Air Velocity at 1000hPa,upward_air_velocity,area: time: mean,TIER1,
wa1000,day,m s-1,Upward Air Velocity at 1000hPa,upward_air_velocity,area: time: mean,TIER1,
wa1000,6hr,m s-1,Upward Air Velocity at 1000hPa,upward_air_velocity,area: mean time: point,TIER1,
wa925,mon,m s-1,Upward Air Velocity at 925hPa,upward_air_velocity,area: time: mean,TIER1,
wa925,day,m s-1,Upward Air Velocity at 925hPa,upward_air_velocity,area: time: mean,TIER1,
wa925,6hr,m s-1,Upward Air Velocity at 925hPa,upward_air_velocity,area: mean time: point,TIER1,
wa850,mon,m s-1,Upward Air Velocity at 850hPa,upward_air_velocity,area: time: mean,TIER1,
wa850,day,m s-1,Upward Air Velocity at 850hPa,upward_air_velocity,area: time: mean,TIER1,
wa850,6hr,m s-1,Upward Air Velocity at 850hPa,upward_air_velocity,area: mean time: point,TIER1,
wa700,mon,m s-1,Upward Air Velocity at 700hPa,upward_air_velocity,area: time: mean,TIER1,
wa700,day,m s-1,Upward Air Velocity at 700hPa,upward_air_velocity,area: time: mean,TIER1,
wa700,6hr,m s-1,Upward Air Velocity at 700hPa,upward_air_velocity,area: mean time: point,TIER1,
wa600,mon,m s-1,Upward Air Velocity at 600hPa,upward_air_velocity,area: time: mean,TIER1,
wa600,day,m s-1,Upward Air Velocity at 600hPa,upward_air_velocity,area: time: mean,TIER1,
wa600,6hr,m s-1,Upward Air Velocity at 600hPa,upward_air_velocity,area: mean time: point,TIER1,
wa500,mon,m s-1,Upward Air Velocity at 500hPa,upward_air_velocity,area: time: mean,TIER1,
wa500,day,m s-1,Upward Air Velocity at 500hPa,upward_air_velocity,area: time: mean,TIER1,
wa500,6hr,m s-1,Upward Air Velocity at 500hPa,upward_air_velocity,area: mean time: point,TIER1,
wa400,mon,m s-1,Upward Air Velocity at 400hPa,upward_air_velocity,area: time: mean,TIER1,
wa400,day,m s-1,Upward Air Velocity at 400hPa,upward_air_velocity,area: time: mean,TIER1,
wa400,6hr,m s-1,Upward Air Velocity at 400hPa,upward_air_velocity,area: mean time: point,TIER1,
wa300,mon,m s-1,Upward Air Velocity at 300hPa,upward_air_velocity,area: time: mean,TIER1,
wa300,day,m s-1,Upward Air Velocity at 300hPa,upward_air_velocity,area: time: mean,TIER1,
wa300,6hr,m s-1,Upward Air Velocity at 300hPa,upward_air_velocity,area: mean time: point,TIER1,
wa250,mon,m s-1,Upward Air Velocity at 250hPa,upward_air_velocity,area: time: mean,TIER1,
wa250,day,m s-1,Upward Air Velocity at 250hPa,upward_air_velocity,area: time: mean,TIER1,
wa250,6hr,m s-1,Upward Air Velocity at 250hPa,upward_air_velocity,area: mean time: point,TIER1,
wa200,mon,m s-1,Upward Air Velocity at 200hPa,upward_air_velocity,area: time: mean,TIER1,
wa200,day,m s-1,Upward Air Velocity at 200hPa,upward_air_velocity,area: time: mean,TIER1,
wa200,6hr,m s-1,Upward Air Velocity at 200hPa,upward_air_velocity,area: mean time: point,TIER1,
ua50m,mon,m s-1,Eastward Wind at 50m,eastward_wind,area: time: mean,TIER1,
ua50m,day,m s-1,Eastward Wind at 50m,eastward_wind,area: time: mean,TIER1,
ua50m,1hr,m s-1,Eastward Wind at 50m,eastward_wind,area: mean time: point,TIER1,
ua100m,mon,m s-1,Eastward Wind at 100m,eastward_wind,area: time: mean,TIER1,
ua100m,day,m s-1,Eastward Wind at 100m,eastward_wind,area: time: mean,TIER1,
ua100m,1hr,m s-1,Eastward Wind at 100m,eastward_wind,area: mean time: point,TIER1,
ua150m,mon,m s-1,Eastward Wind at 150m,eastward_wind,area: time: mean,TIER1,
ua150m,day,m s-1,Eastward Wind at 150m,eastward_wind,area: time: mean,TIER1,
ua150m,1hr,m s-1,Eastward Wind at 150m,eastward_wind,area: mean time: point,TIER1,
va50m,mon,m s-1,Northward Wind at 50m,northward_wind,area: time: mean,TIER1,
va50m,day,m s-1,Northward Wind at 50m,northward_wind,area: time: mean,TIER1,
va50m,1hr,m s-1,Northward Wind at 50m,northward_wind,area: mean time: point,TIER1,
va100m,mon,m s-1,Northward Wind at 100m,northward_wind,area: time: mean,TIER1,
va100m,day,m s-1,Northward Wind at 100m,northward_wind,area: time: mean,TIER1,
va100m,1hr,m s-1,Northward Wind at 100m,northward_wind,area: mean time: point,TIER1,
va150m,mon,m s-1,Northward Wind at 150m,northward_wind,area: time: mean,TIER1,
va150m,day,m s-1,Northward Wind at 150m,northward_wind,area: time: mean,TIER1,
va150m,1hr,m s-1,Northward Wind at 150m,northward_wind,area: mean time: point,TIER1,
ta50m,mon,K,Air Temperature at 50m,air_temperature,area: time: mean,TIER1,requested for urban modeling
ta50m,day,K,Air Temperature at 50m,air_temperature,area: time: mean,TIER1,requested for urban modeling
ta50m,1hr,K,Air Temperature at 50m,air_temperature,area: mean time: point,TIER1,requested for urban modeling
hus50m,mon,1,Specific Humidity at 50m,specific_humidity,area: time: mean,TIER1,requested for urban modeling
hus50m,day,1,Specific Humidity at 50m,specific_humidity,area: time: mean,TIER1,requested for urban modeling
hus50m,1hr,1,Specific Humidity at 50m,specific_humidity,area: mean time: point,TIER1,requested for urban modeling
evspsblpot,mon,kg m-2 s-1,Potential Evapotranspiration,water_potential_evaporation_flux,area: mean where land time: mean,TIER2,
evspsblpot,day,kg m-2 s-1,Potential Evapotranspiration,water_potential_evaporation_flux,area: mean where land time: mean,TIER2,
evspsblpot,1hr,kg m-2 s-1,Potential Evapotranspiration,water_potential_evaporation_flux,area: mean where land time: mean,TIER2,
wsgsmax,mon,m s-1,Daily Maximum Near-Surface Wind Speed of Gust,wind_speed_of_gust,area: mean time: maximum within days time: mean over days,TIER2,
wsgsmax,day,m s-1,Daily Maximum Near-Surface Wind Speed of Gust,wind_speed_of_gust,area: mean time: maximum,TIER2,
clh,mon,%,High Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,above 440 hPa
clh,day,%,High Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,above 440 hPa
clh,6hr,%,High Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,above 440 hPa
clm,mon,%,Mid Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,between 680 and 440 hPa
clm,day,%,Mid Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,between 680 and 440 hPa
clm,6hr,%,Mid Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,between 680 and 440 hPa
cll,mon,%,Low Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,below 680 hPa
cll,day,%,Low Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,below 680 hPa
cll,6hr,%,Low Level Cloud Fraction,cloud_area_fraction_in_atmosphere_layer,area: time: mean,TIER2,below 680 hPa
rsdscs,mon,W m-2,Surface Downwelling Clear-Sky Shortwave Radiation,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rsdscs,day,W m-2,Surface Downwelling Clear-Sky Shortwave Radiation,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rsdscs,6hr,W m-2,Surface Downwelling Clear-Sky Shortwave Radiation,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rldscs,mon,W m-2,Surface Downwelling Clear-Sky Longwave Radiation,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rldscs,day,W m-2,Surface Downwelling Clear-Sky Longwave Radiation,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rldscs,6hr,W m-2,Surface Downwelling Clear-Sky Longwave Radiation,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rsuscs,mon,W m-2,Surface Upwelling Clear-Sky Shortwave Radiation,surface_upwelling_shortwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rsuscs,day,W m-2,Surface Upwelling Clear-Sky Shortwave Radiation,surface_upwelling_shortwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rsuscs,6hr,W m-2,Surface Upwelling Clear-Sky Shortwave Radiation,surface_upwelling_shortwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rluscs,mon,W m-2,Surface Upwelling Clear-Sky Longwave Radiation,surface_upwelling_longwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rluscs,day,W m-2,Surface Upwelling Clear-Sky Longwave Radiation,surface_upwelling_longwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rluscs,6hr,W m-2,Surface Upwelling Clear-Sky Longwave Radiation,surface_upwelling_longwave_flux_in_air_assuming_clear_sky,area: time: mean,TIER2,
rsutcs,mon,W m-2,TOA Outgoing Clear-Sky Shortwave Radiation,toa_outgoing_shortwave_flux_assuming_clear_sky,area: time: mean,TIER2,
rsutcs,day,W m-2,TOA Outgoing Clear-Sky Shortwave Radiation,toa_outgoing_shortwave_flux_assuming_clear_sky,area: time: mean,TIER2,
rsutcs,6hr,W m-2,TOA Outgoing Clear-Sky Shortwave Radiation,toa_outgoing_shortwave_flux_assuming_clear_sky,area: time: mean,TIER2,
rlutcs,mon,W m-2,TOA Outgoing Clear-Sky Longwave Radiation,toa_outgoing_longwave_flux_assuming_clear_sky,area: time: mean,TIER2,
rlutcs,day,W m-2,TOA Outgoing Clear-Sky Longwave Radiation,toa_outgoing_longwave_flux_assuming_clear_sky,area: time: mean,TIER2,
rlutcs,6hr,W m-2,TOA Outgoing Clear-Sky Longwave Radiation,toa_outgoing_longwave_flux_assuming_clear_sky,area: time: mean,TIER2,
z0,mon,m,Surface Roughness Length,surface_roughness_length,area: time: mean,TIER2,
z0,day,m,Surface Roughness Length,surface_roughness_length,area: time: mean,TIER2,
cape,mon,J kg-1,Convective Available Potential Energy,atmosphere_convective_available_potential_energy_wrt_surface,area: time: mean,TIER2,
cape,day,J kg-1,Convective Available Potential Energy,atmosphere_convective_available_potential_energy_wrt_surface,area: time: mean,TIER2,
cape,1hr,J kg-1,Convective Available Potential Energy,atmosphere_convective_available_potential_energy_wrt_surface,area: mean time: point,TIER2,
li,mon,K,Lifted Index,temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface,area: time: mean,TIER2,
li,day,K,Lifted Index,temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface,area: time: mean,TIER2,
li,1hr,K,Lifted Index,temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface,area: mean time: point,TIER2,
cin,mon,J kg-1,Convective Inhibition,atmosphere_convective_inhibition_wrt_surface,area: time: mean,TIER2,
cin,day,J kg-1,Convective Inhibition,atmosphere_convective_inhibition_wrt_surface,area: time: mean,TIER2,
cin,1hr,J kg-1,Convective Inhibition,atmosphere_convective_inhibition_wrt_surface,area: mean time: point,TIER2,
capemax,mon,J kg-1,Daily Maximum Convective Available Potential Energy,atmosphere_convective_available_potential_energy_wrt_surface,area: mean time: maximum within days time: mean over days,TIER2,
capemax,day,J kg-1,Daily Maximum Convective Available Potential Energy,atmosphere_convective_available_potential_energy_wrt_surface,area: mean time: maximum,TIER2,
limax,mon,K,Daily Maximum Lifted Index,temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface,area: mean time: maximum within days time: mean over days,TIER2,
limax,day,K,Daily Maximum Lifted Index,temperature_difference_between_ambient_air_and_air_lifted_adiabatically_from_the_surface,area: mean time: maximum,TIER2,
cinmax,mon,J kg-1,Daily Maximum Convective Inhibition,atmosphere_convective_inhibition_wrt_surface,area: mean time: maximum within days time: mean over days,TIER2,
cinmax,day,J kg-1,Daily Maximum Convective Inhibition,atmosphere_convective_inhibition_wrt_surface,area: mean time: maximum,TIER2,
ua150,mon,m s-1,Eastward Wind at 150hPa,eastward_wind,area: time: mean,TIER2,
ua150,day,m s-1,Eastward Wind at 150hPa,eastward_wind,area: time: mean,TIER2,
ua150,6hr,m s-1,Eastward Wind at 150hPa,eastward_wind,area: mean time: point,TIER2,
ua100,mon,m s-1,Eastward Wind at 100hPa,eastward_wind,area: time: mean,TIER2,
ua100,day,m s-1,Eastward Wind at 100hPa,eastward_wind,area: time: mean,TIER2,
ua100,6hr,m s-1,Eastward Wind at 100hPa,eastward_wind,area: mean time: point,TIER2,
ua70,mon,m s-1,Eastward Wind at 70hPa,eastward_wind,area: time: mean,TIER2,
ua70,day,m s-1,Eastward Wind at 70hPa,eastward_wind,area: time: mean,TIER2,
ua70,6hr,m s-1,Eastward Wind at 70hPa,eastward_wind,area: mean time: point,TIER2,
ua50,mon,m s-1,Eastward Wind at 50hPa,eastward_wind,area: time: mean,TIER2,
ua50,day,m s-1,Eastward Wind at 50hPa,eastward_wind,area: time: mean,TIER2,
ua50,6hr,m s-1,Eastward Wind at 50hPa,eastward_wind,area: mean time: point,TIER2,
ua30,mon,m s-1,Eastward Wind at 30hPa,eastward_wind,area: time: mean,TIER2,
ua30,day,m s-1,Eastward Wind at 30hPa,eastward_wind,area: time: mean,TIER2,
ua30,6hr,m s-1,Eastward Wind at 30hPa,eastward_wind,area: mean time: point,TIER2,
ua20,mon,m s-1,Eastward Wind at 20hPa,eastward_wind,area: time: mean,TIER2,
ua20,day,m s-1,Eastward Wind at 20hPa,eastward_wind,area: time: mean,TIER2,
ua20,6hr,m s-1,Eastward Wind at 20hPa,eastward_wind,area: mean time: point,TIER2,
ua10,mon,m s-1,Eastward Wind at 10hPa,eastward_wind,area: time: mean,TIER2,
ua10,day,m s-1,Eastward Wind at 10hPa,eastward_wind,area: time: mean,TIER2,
ua10,6hr,m s-1,Eastward Wind at 10hPa,eastward_wind,area: mean time: point,TIER2,
va150,mon,m s-1,Northward Wind at 150hPa,northward_wind,area: time: mean,TIER2,
va150,day,m s-1,Northward Wind at 150hPa,northward_wind,area: time: mean,TIER2,
va150,6hr,m s-1,Northward Wind at 150hPa,northward_wind,area: mean time: point,TIER2,
va100,mon,m s-1,Northward Wind at 100hPa,northward_wind,area: time: mean,TIER2,
va100,day,m s-1,Northward Wind at 100hPa,northward_wind,area: time: mean,TIER2,
va100,6hr,m s-1,Northward Wind at 100hPa,northward_wind,area: mean time: point,TIER2,
va70,mon,m s-1,Northward Wind at 70hPa,northward_wind,area: time: mean,TIER2,
va70,day,m s-1,Northward Wind at 70hPa,northward_wind,area: time: mean,TIER2,
va70,6hr,m s-1,Northward Wind at 70hPa,northward_wind,area: mean time: point,TIER2,
va50,mon,m s-1,Northward Wind at 50hPa,northward_wind,area: time: mean,TIER2,
va50,day,m s-1,Northward Wind at 50hPa,northward_wind,area: time: mean,TIER2,
va50,6hr,m s-1,Northward Wind at 50hPa,northward_wind,area: mean time: point,TIER2,
va30,mon,m s-1,Northward Wind at 30hPa,northward_wind,area: time: mean,TIER2,
va30,day,m s-1,Northward Wind at 30hPa,northward_wind,area: time: mean,TIER2,
va30,6hr,m s-1,Northward Wind at 30hPa,northward_wind,area: mean time: point,TIER2,
va20,mon,m s-1,Northward Wind at 20hPa,northward_wind,area: time: mean,TIER2,
va20,day,m s-1,Northward Wind at 20hPa,northward_wind,area: time: mean,TIER2,
va20,6hr,m s-1,Northward Wind at 20hPa,northward_wind,area: mean time: point,TIER2,
va10,mon,m s-1,Northward Wind at 10hPa,northward_wind,area: time: mean,TIER2,
va10,day,m s-1,Northward Wind at 10hPa,northward_wind,area: time: mean,TIER2,
va10,6hr,m s-1,Northward Wind at 10hPa,northward_wind,area: mean time: point,TIER2,
ta150,mon,K,Air Temperature at 150hPa,air_temperature,area: time: mean,TIER2,
ta150,day,K,Air Temperature at 150hPa,air_temperature,area: time: mean,TIER2,
ta150,6hr,K,Air Temperature at 150hPa,air_temperature,area: mean time: point,TIER2,
ta100,mon,K,Air Temperature at 100hPa,air_temperature,area: time: mean,TIER2,
ta100,day,K,Air Temperature at 100hPa,air_temperature,area: time: mean,TIER2,
ta100,6hr,K,Air Temperature at 100hPa,air_temperature,area: mean time: point,TIER2,
ta70,mon,K,Air Temperature at 70hPa,air_temperature,area: time: mean,TIER2,
ta70,day,K,Air Temperature at 70hPa,air_temperature,area: time: mean,TIER2,
ta70,6hr,K,Air Temperature at 70hPa,air_temperature,area: mean time: point,TIER2,
ta50,mon,K,Air Temperature at 50hPa,air_temperature,area: time: mean,TIER2,
ta50,day,K,Air Temperature at 50hPa,air_temperature,area: time: mean,TIER2,
ta50,6hr,K,Air Temperature at 50hPa,air_temperature,area: mean time: point,TIER2,
ta30,mon,K,Air Temperature at 30hPa,air_temperature,area: time: mean,TIER2,
ta30,day,K,Air Temperature at 30hPa,air_temperature,area: time: mean,TIER2,
ta30,6hr,K,Air Temperature at 30hPa,air_temperature,area: mean time: point,TIER2,
ta20,mon,K,Air Temperature at 20hPa,air_temperature,area: time: mean,TIER2,
ta20,day,K,Air Temperature at 20hPa,air_temperature,area: time: mean,TIER2,
ta20,6hr,K,Air Temperature at 20hPa,air_temperature,area: mean time: point,TIER2,
ta10,mon,K,Air Temperature at 10hPa,air_temperature,area: time: mean,TIER2,
ta10,day,K,Air Temperature at 10hPa,air_temperature,area: time: mean,TIER2,
ta10,6hr,K,Air Temperature at 10hPa,air_temperature,area: mean time: point,TIER2,
hus150,mon,1,Specific Humidity at 150hPa,specific_humidity,area: time: mean,TIER2,
hus150,day,1,Specific Humidity at 150hPa,specific_humidity,area: time: mean,TIER2,
hus150,6hr,1,Specific Humidity at 150hPa,specific_humidity,area: mean time: point,TIER2,
hus100,mon,1,Specific Humidity at 100hPa,specific_humidity,area: time: mean,TIER2,
hus100,day,1,Specific Humidity at 100hPa,specific_humidity,area: time: mean,TIER2,
hus100,6hr,1,Specific Humidity at 100hPa,specific_humidity,area: mean time: point,TIER2,
hus70,mon,1,Specific Humidity at 70hPa,specific_humidity,area: time: mean,TIER2,
hus70,day,1,Specific Humidity at 70hPa,specific_humidity,area: time: mean,TIER2,
hus70,6hr,1,Specific Humidity at 70hPa,specific_humidity,area: mean time: point,TIER2,
hus50,mon,1,Specific Humidity at 50hPa,specific_humidity,area: time: mean,TIER2,
hus50,day,1,Specific Humidity at 50hPa,specific_humidity,area: time: mean,TIER2,
hus50,6hr,1,Specific Humidity at 50hPa,specific_humidity,area: mean time: point,TIER2,
hus30,mon,1,Specific Humidity at 30hPa,specific_humidity,area: time: mean,TIER2,
hus30,day,1,Specific Humidity at 30hPa,specific_humidity,area: time: mean,TIER2,
hus30,6hr,1,Specific Humidity at 30hPa,specific_humidity,area: mean time: point,TIER2,
hus20,mon,1,Specific Humidity at 20hPa,specific_humidity,area: time: mean,TIER2,
hus20,day,1,Specific Humidity at 20hPa,specific_humidity,area: time: mean,TIER2,
hus20,6hr,1,Specific Humidity at 20hPa,specific_humidity,area: mean time: point,TIER2,
hus10,mon,1,Specific Humidity at 10hPa,specific_humidity,area: time: mean,TIER2,
hus10,day,1,Specific Humidity at 10hPa,specific_humidity,area: time: mean,TIER2,
hus10,6hr,1,Specific Humidity at 10hPa,specific_humidity,area: mean time: point,TIER2,
zg150,mon,m,Geopotential Height at 150hPa,geopotential_height,area: time: mean,TIER2,
zg150,day,m,Geopotential Height at 150hPa,geopotential_height,area: time: mean,TIER2,
zg150,6hr,m,Geopotential Height at 150hPa,geopotential_height,area: mean time: point,TIER2,
zg100,mon,m,Geopotential Height at 100hPa,geopotential_height,area: time: mean,TIER2,
zg100,day,m,Geopotential Height at 100hPa,geopotential_height,area: time: mean,TIER2,
zg100,6hr,m,Geopotential Height at 100hPa,geopotential_height,area: mean time: point,TIER2,
zg70,mon,m,Geopotential Height at 70hPa,geopotential_height,area: time: mean,TIER2,
zg70,day,m,Geopotential Height at 70hPa,geopotential_height,area: time: mean,TIER2,
zg70,6hr,m,Geopotential Height at 70hPa,geopotential_height,area: mean time: point,TIER2,
zg50,mon,m,Geopotential Height at 50hPa,geopotential_height,area: time: mean,TIER2,
zg50,day,m,Geopotential Height at 50hPa,geopotential_height,area: time: mean,TIER2,
zg50,6hr,m,Geopotential Height at 50hPa,geopotential_height,area: mean time: point,TIER2,
zg30,mon,m,Geopotential Height at 30hPa,geopotential_height,area: time: mean,TIER2,
zg30,day,m,Geopotential Height at 30hPa,geopotential_height,area: time: mean,TIER2,
zg30,6hr,m,Geopotential Height at 30hPa,geopotential_height,area: mean time: point,TIER2,
zg20,mon,m,Geopotential Height at 20hPa,geopotential_height,area: time: mean,TIER2,
zg20,day,m,Geopotential Height at 20hPa,geopotential_height,area: time: mean,TIER2,
zg20,6hr,m,Geopotential Height at 20hPa,geopotential_height,area: mean time: point,TIER2,
zg10,mon,m,Geopotential Height at 10hPa,geopotential_height,area: time: mean,TIER2,
zg10,day,m,Geopotential Height at 10hPa,geopotential_height,area: time: mean,TIER2,
zg10,6hr,m,Geopotential Height at 10hPa,geopotential_height,area: mean time: point,TIER2,
wa150,mon,m s-1,Upward Air Velocity at 150hPa,upward_air_velocity,area: time: mean,TIER2,
wa150,day,m s-1,Upward Air Velocity at 150hPa,upward_air_velocity,area: time: mean,TIER2,
wa150,6hr,m s-1,Upward Air Velocity at 150hPa,upward_air_velocity,area: mean time: point,TIER2,
wa100,mon,m s-1,Upward Air Velocity at 100hPa,upward_air_velocity,area: time: mean,TIER2,
wa100,day,m s-1,Upward Air Velocity at 100hPa,upward_air_velocity,area: time: mean,TIER2,
wa100,6hr,m s-1,Upward Air Velocity at 100hPa,upward_air_velocity,area: mean time: point,TIER2,
wa70,mon,m s-1,Upward Air Velocity at 70hPa,upward_air_velocity,area: time: mean,TIER2,
wa70,day,m s-1,Upward Air Velocity at 70hPa,upward_air_velocity,area: time: mean,TIER2,
wa70,6hr,m s-1,Upward Air Velocity at 70hPa,upward_air_velocity,area: mean time: point,TIER2,
wa50,mon,m s-1,Upward Air Velocity at 50hPa,upward_air_velocity,area: time: mean,TIER2,
wa50,day,m s-1,Upward Air Velocity at 50hPa,upward_air_velocity,area: time: mean,TIER2,
wa50,6hr,m s-1,Upward Air Velocity at 50hPa,upward_air_velocity,area: mean time: point,TIER2,
wa30,mon,m s-1,Upward Air Velocity at 30hPa,upward_air_velocity,area: time: mean,TIER2,
wa30,day,m s-1,Upward Air Velocity at 30hPa,upward_air_velocity,area: time: mean,TIER2,
wa30,6hr,m s-1,Upward Air Velocity at 30hPa,upward_air_velocity,area: mean time: point,TIER2,
wa20,mon,m s-1,Upward Air Velocity at 20hPa,upward_air_velocity,area: time: mean,TIER2,
wa20,day,m s-1,Upward Air Velocity at 20hPa,upward_air_velocity,area: time: mean,TIER2,
wa20,6hr,m s-1,Upward Air Velocity at 20hPa,upward_air_velocity,area: mean time: point,TIER2,
wa10,mon,m s-1,Upward Air Velocity at 10hPa,upward_air_velocity,area: time: mean,TIER2,
wa10,day,m s-1,Upward Air Velocity at 10hPa,upward_air_velocity,area: time: mean,TIER2,
wa10,6hr,m s-1,Upward Air Velocity at 10hPa,upward_air_velocity,area: mean time: point,TIER2,
ua200m,mon,m s-1,Eastward Wind at 200m,eastward_wind,area: time: mean,TIER2,
ua200m,day,m s-1,Eastward Wind at 200m,eastward_wind,area: time: mean,TIER2,
ua200m,1hr,m s-1,Eastward Wind at 200m,eastward_wind,area: mean time: point,TIER2,
ua250m,mon,m s-1,Eastward Wind at 250m,eastward_wind,area: time: mean,TIER2,
ua250m,day,m s-1,Eastward Wind at 250m,eastward_wind,area: time: mean,TIER2,
ua250m,1hr,m s-1,Eastward Wind at 250m,eastward_wind,area: mean time: point,TIER2,
ua300m,mon,m s-1,Eastward Wind at 300m,eastward_wind,area: time: mean,TIER2,
ua300m,day,m s-1,Eastward Wind at 300m,eastward_wind,area: time: mean,TIER2,
ua300m,1hr,m s-1,Eastward Wind at 300m,eastward_wind,area: mean time: point,TIER2,
va200m,mon,m s-1,Northward Wind at 200m,northward_wind,area: time: mean,TIER1,
va200m,day,m s-1,Northward Wind at 200m,northward_wind,area: time: mean,TIER1,
va200m,1hr,m s-1,Northward Wind at 200m,northward_wind,area: mean time: point,TIER1,
va250m,mon,m s-1,Northward Wind at 250m,northward_wind,area: time: mean,TIER1,
va250m,day,m s-1,Northward Wind at 250m,northward_wind,area: time: mean,TIER1,
va250m,1hr,m s-1,Northward Wind at 250m,northward_wind,area: mean time: point,TIER1,
va300m,mon,m s-1,Northward Wind at 300m,northward_wind,area: time: mean,TIER1,
va300m,day,m s-1,Northward Wind at 300m,northward_wind,area: time: mean,TIER1,
va300m,1hr,m s-1,Northward Wind at 300m,northward_wind,area: mean time: point,TIER1,
sftgif,fx,%,Percentage of the Grid Cell Covered by Glacier,land_ice_area_fraction,area: mean,TIER2,
mrsofc,fx,kg m-2,Capacity of Soil to Store Water  (Field Capacity),soil_moisture_content_at_field_capacity,area: mean where land,TIER2,
rootd,fx,m,Maximum Root Depth,root_depth,area: mean,TIER2,
sftlaf,fx,%,Percentage of the Grid Cell Occupied by Lake,area_fraction,area: mean,TIER2,not in CMIP or in CF
